Game Title,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,score,players,critics,users,Platform,Review
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,85,Up to 8 ,26,250,PS3,85.56
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,85,Up to 8 ,26,250,X360,84.81
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,85,Up to 8 ,41,1528,PS3,85.56
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,85,Up to 8 ,41,1528,X360,84.81
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,84,Up to 8 ,61,1317,PS3,85.56
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,84,Up to 8 ,61,1317,X360,84.81
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,80,No info,21,2059,PS3,85.56
Assassin's Creed III,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,Ubisoft Quebec,80,No info,21,2059,X360,84.81
ATV Offroad Fury,2001,Racing,Sony Computer Entertainment,2.07,0.26,0.0,0.08,2.41,Rainbow Studios,82,1-2 ,16,58,PS2,83.12
ATV Offroad Fury 2,2002,Racing,THQ,1.92,0.2,0.0,0.06,2.18,Rainbow Studios,82,1-4 ,26,36,PS2,81.02
ATV Offroad Fury 3,2004,Racing,SouthPeak Games,1.0,0.04,0.0,0.16,1.2,Climax Group,78,6  Online,37,20,PS2,76.76
ATV Quad Power Racing 2,2003,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.01,0.28,Climax Group,70,1-2 ,18,7,PS2,71.46
ATV Quad Power Racing 2,2003,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.01,0.28,Climax Group,68,1-2 ,19,0,PS2,71.46
ATV Quad Power Racing 2,2003,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.01,0.28,Climax Group,68,1-4 ,17,0,PS2,71.46
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,1.15,Blitz Games,35,1 Player,11,9,PS2,44.0
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,1.15,Blitz Games,35,1 Player,20,9,PS2,44.0
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,Blitz Games,35,1 Player,11,9,PS2,44.0
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,Blitz Games,35,1 Player,20,9,PS2,44.0
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,Blitz Games,35,1 Player,11,9,PS2,44.0
Just Dance 4,2012,Misc,Ubisoft,0.9,0.19,0.0,0.09,1.18,Ubisoft,66,No info,14,40,X360,75.4
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,Blitz Games,35,1 Player,20,9,PS2,44.0
Baldur's Gate: Dark Alliance,2001,Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24,Snowblind Studios,87,1-2 ,29,114,PS2,82.83
Baldur's Gate: Dark Alliance,2001,Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24,Snowblind Studios,83,1-2 ,25,29,PS2,82.83
Baldur's Gate: Dark Alliance,2001,Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24,Snowblind Studios,79,1-2 ,10,21,PS2,82.83
Baldur's Gate: Dark Alliance,2001,Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24,Snowblind Studios,76,1 Player,17,15,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,Snowblind Studios,87,1-2 ,29,114,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,Snowblind Studios,83,1-2 ,25,29,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,Snowblind Studios,79,1-2 ,10,21,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2,Snowblind Studios,76,1 Player,17,15,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,High Voltage Software,87,1-2 ,29,114,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,High Voltage Software,83,1-2 ,25,29,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,High Voltage Software,79,1-2 ,10,21,PS2,82.83
Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,High Voltage Software,76,1 Player,17,15,PS2,82.83
Baldur's Gate: Dark Alliance,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,Magic Pockets,87,1-2 ,29,114,PS2,82.83
Baldur's Gate: Dark Alliance,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,Magic Pockets,83,1-2 ,25,29,PS2,82.83
Baldur's Gate: Dark Alliance,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,Magic Pockets,79,1-2 ,10,21,PS2,82.83
Baldur's Gate: Dark Alliance,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,Magic Pockets,76,1 Player,17,15,PS2,82.83
Band Hero,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,Vicarious Visions,79,No info,20,16,Wii,79.39
Band Hero,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,Vicarious Visions,76,No info,52,31,Wii,79.39
Band Hero,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,Vicarious Visions,76,No info,45,11,Wii,79.39
Band Hero,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,Vicarious Visions,65,No info,18,5,Wii,79.39
Band Hero,2009,Misc,Activision,0.51,0.21,0.0,0.07,0.79,Neversoft Entertainment,79,No info,20,16,Wii,79.39
Band Hero,2009,Misc,Activision,0.51,0.21,0.0,0.07,0.79,Neversoft Entertainment,76,No info,52,31,Wii,79.39
Band Hero,2009,Misc,Activision,0.51,0.21,0.0,0.07,0.79,Neversoft Entertainment,76,No info,45,11,Wii,79.39
Band Hero,2009,Misc,Activision,0.51,0.21,0.0,0.07,0.79,Neversoft Entertainment,65,No info,18,5,Wii,79.39
Band Hero,2009,Misc,Activision,0.41,0.23,0.0,0.11,0.74,Neversoft Entertainment,79,No info,20,16,Wii,79.39
Band Hero,2009,Misc,Activision,0.41,0.23,0.0,0.11,0.74,Neversoft Entertainment,76,No info,52,31,Wii,79.39
Band Hero,2009,Misc,Activision,0.41,0.23,0.0,0.11,0.74,Neversoft Entertainment,76,No info,45,11,Wii,79.39
Band Hero,2009,Misc,Activision,0.41,0.23,0.0,0.11,0.74,Neversoft Entertainment,65,No info,18,5,Wii,79.39
Band Hero,2009,Misc,Activision,0.2,0.19,0.0,0.04,0.43,Vicarious Visions,79,No info,20,16,Wii,79.39
Band Hero,2009,Misc,Activision,0.2,0.19,0.0,0.04,0.43,Vicarious Visions,76,No info,52,31,Wii,79.39
Band Hero,2009,Misc,Activision,0.2,0.19,0.0,0.04,0.43,Vicarious Visions,76,No info,45,11,Wii,79.39
Band Hero,2009,Misc,Activision,0.2,0.19,0.0,0.04,0.43,Vicarious Visions,65,No info,18,5,Wii,79.39
Banjo-Kazooie,2008,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,4J Studios,92,1 Player,19,472,N64,92.38
Banjo-Kazooie,2008,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,4J Studios,77,No Online Multiplayer,17,94,N64,92.38
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,Rocksteady Studios,92,No Online Multiplayer,78,1253,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,Rocksteady Studios,92,No Online Multiplayer,78,1253,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,Rocksteady Studios,91,No Online Multiplayer,29,2391,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,Rocksteady Studios,91,No Online Multiplayer,29,2391,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,Rocksteady Studios,91,No Online Multiplayer,70,1498,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,Rocksteady Studios,91,No Online Multiplayer,70,1498,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,Rocksteady Studios,92,No Online Multiplayer,78,1253,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,Rocksteady Studios,92,No Online Multiplayer,78,1253,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,Rocksteady Studios,91,No Online Multiplayer,29,2391,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,Rocksteady Studios,91,No Online Multiplayer,29,2391,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,Rocksteady Studios,91,No Online Multiplayer,70,1498,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,Rocksteady Studios,91,No Online Multiplayer,70,1498,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,Rocksteady Studios,92,No Online Multiplayer,78,1253,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,Rocksteady Studios,92,No Online Multiplayer,78,1253,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,Rocksteady Studios,91,No Online Multiplayer,29,2391,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,Rocksteady Studios,91,No Online Multiplayer,29,2391,X360,93.88
Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,Rocksteady Studios,91,No Online Multiplayer,70,1498,PS3,96.09
Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,Rocksteady Studios,91,No Online Multiplayer,70,1498,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,Rocksteady Studios,96,No Online Multiplayer,42,2773,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,Rocksteady Studios,96,No Online Multiplayer,42,2773,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,Rocksteady Studios,94,No Online Multiplayer,87,1682,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,Rocksteady Studios,94,No Online Multiplayer,87,1682,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,Rocksteady Studios,91,No info,27,2464,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,Rocksteady Studios,91,No info,27,2464,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,Rocksteady Studios,96,No Online Multiplayer,42,2773,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,Rocksteady Studios,96,No Online Multiplayer,42,2773,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,Rocksteady Studios,94,No Online Multiplayer,87,1682,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,Rocksteady Studios,94,No Online Multiplayer,87,1682,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,Rocksteady Studios,91,No info,27,2464,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,Rocksteady Studios,91,No info,27,2464,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,Rocksteady Studios,96,No Online Multiplayer,42,2773,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,Rocksteady Studios,96,No Online Multiplayer,42,2773,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,Rocksteady Studios,94,No Online Multiplayer,87,1682,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,Rocksteady Studios,94,No Online Multiplayer,87,1682,X360,93.88
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,Rocksteady Studios,91,No info,27,2464,PS3,90.43
Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,Rocksteady Studios,91,No info,27,2464,X360,93.88
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,EA DICE,84,Up to 24 ,50,244,X360,83.76
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,EA DICE,84,Up to 24 ,50,244,PS3,84.79
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,EA DICE,83,Up to 24 ,70,286,X360,83.76
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,EA DICE,83,Up to 24 ,70,286,PS3,84.79
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.76,0.35,0.05,0.18,1.34,EA DICE,84,Up to 24 ,50,244,X360,83.76
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.76,0.35,0.05,0.18,1.34,EA DICE,84,Up to 24 ,50,244,PS3,84.79
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.76,0.35,0.05,0.18,1.34,EA DICE,83,Up to 24 ,70,286,X360,83.76
Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.76,0.35,0.05,0.18,1.34,EA DICE,83,Up to 24 ,70,286,PS3,84.79
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,88,Up to 24 ,59,623,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,88,Up to 24 ,59,623,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,88,Up to 24 ,75,929,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,88,Up to 24 ,75,929,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,87,No info,46,1733,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,EA DICE,87,No info,46,1733,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,88,Up to 24 ,59,623,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,88,Up to 24 ,59,623,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,88,Up to 24 ,75,929,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,88,Up to 24 ,75,929,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,87,No info,46,1733,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,EA DICE,87,No info,46,1733,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,EA DICE,88,Up to 24 ,59,623,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,EA DICE,88,Up to 24 ,59,623,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,EA DICE,88,Up to 24 ,75,929,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,EA DICE,88,Up to 24 ,75,929,PS3,85.62
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,EA DICE,87,No info,46,1733,X360,89.03
Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,EA DICE,87,No info,46,1733,PS3,85.62
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,89,No info,61,5302,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,89,No info,61,5302,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,89,No info,61,5302,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,85,Up to 24 ,38,1843,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,85,Up to 24 ,38,1843,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,85,Up to 24 ,38,1843,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,84,No info,57,2172,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,84,No info,57,2172,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,EA DICE,84,No info,57,2172,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,89,No info,61,5302,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,89,No info,61,5302,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,89,No info,61,5302,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,85,Up to 24 ,38,1843,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,85,Up to 24 ,38,1843,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,85,Up to 24 ,38,1843,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,84,No info,57,2172,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,84,No info,57,2172,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,EA DICE,84,No info,57,2172,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,89,No info,61,5302,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,89,No info,61,5302,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,89,No info,61,5302,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,85,Up to 24 ,38,1843,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,85,Up to 24 ,38,1843,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,85,Up to 24 ,38,1843,PC,86.82
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,84,No info,57,2172,X360,84.9
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,84,No info,57,2172,PS3,84.71
Battlefield 3,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,EA DICE,84,No info,57,2172,PC,86.82
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,90,No Online Multiplayer,86,718,PS3,85.62
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,90,No Online Multiplayer,86,718,X360,89.89
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,90,No Online Multiplayer,17,488,PS3,85.62
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,90,No Online Multiplayer,17,488,X360,89.89
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,87,No Online Multiplayer,54,440,PS3,85.62
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,87,No Online Multiplayer,54,440,X360,89.89
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,86,No Online Multiplayer,18,442,PS3,85.62
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,86,No Online Multiplayer,18,442,X360,89.89
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,84,No Online Multiplayer,23,195,PS3,85.62
Bayonetta,2009,Action,Sega,0.44,0.39,0.21,0.16,1.21,Nex Entertainment,84,No Online Multiplayer,23,195,X360,89.89
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,90,No Online Multiplayer,86,718,PS3,85.62
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,90,No Online Multiplayer,86,718,X360,89.89
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,90,No Online Multiplayer,17,488,PS3,85.62
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,90,No Online Multiplayer,17,488,X360,89.89
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,87,No Online Multiplayer,54,440,PS3,85.62
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,87,No Online Multiplayer,54,440,X360,89.89
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,86,No Online Multiplayer,18,442,PS3,85.62
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,86,No Online Multiplayer,18,442,X360,89.89
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,84,No Online Multiplayer,23,195,PS3,85.62
Bayonetta,2009,Action,Sega,0.51,0.25,0.09,0.08,0.93,PlatinumGames,84,No Online Multiplayer,23,195,X360,89.89
Big Beach Sports,2008,Sports,THQ,0.45,1.02,0.0,0.2,1.66,HB Studios Multimedia,44,No Online Multiplayer,17,42,Wii,45.12
Big Brain Academy,2005,Misc,Nintendo,1.66,2.75,1.6,0.62,6.62,Nintendo,74,1-8 ,45,29,DS,75.73
Big Brain Academy: Wii Degree,2007,Misc,Nintendo,1.05,1.91,0.41,0.42,3.79,Nintendo,68,1-8 ,33,41,Wii,70.26
Big Mutha Truckers,2002,Racing,Empire Interactive,0.41,0.32,0.0,0.11,0.84,Eutechnyx,62,1 Player,15,20,PS2,66.41
Big Mutha Truckers,2002,Racing,Empire Interactive,0.41,0.32,0.0,0.11,0.84,Eutechnyx,59,1 Player,12,9,PS2,66.41
Big Mutha Truckers,2002,Racing,Empire Interactive,0.15,0.04,0.0,0.01,0.19,Eutechnyx,62,1 Player,15,20,PS2,66.41
Big Mutha Truckers,2002,Racing,Empire Interactive,0.15,0.04,0.0,0.01,0.19,Eutechnyx,59,1 Player,12,9,PS2,66.41
Big Mutha Truckers,2003,Racing,Empire Interactive,0.06,0.02,0.0,0.0,0.08,Eutechnyx,62,1 Player,15,20,PS2,66.41
Big Mutha Truckers,2003,Racing,Empire Interactive,0.06,0.02,0.0,0.0,0.08,Eutechnyx,59,1 Player,12,9,PS2,66.41
BioShock,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,"Irrational Games, 2K Marin",96,No Online Multiplayer,88,2572,X360,96.12
BioShock,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,"Irrational Games, 2K Marin",96,No Online Multiplayer,88,2572,PS3,93.57
BioShock,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,"Irrational Games, 2K Marin",96,No Online Multiplayer,44,4814,X360,96.12
BioShock,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,"Irrational Games, 2K Marin",96,No Online Multiplayer,44,4814,PS3,93.57
BioShock,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,"Irrational Games, 2K Marin",94,No Online Multiplayer,51,1136,X360,96.12
BioShock,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,"Irrational Games, 2K Marin",94,No Online Multiplayer,51,1136,PS3,93.57
BioShock,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41,"Irrational Games, 2K Marin",96,No Online Multiplayer,88,2572,X360,96.12
BioShock,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41,"Irrational Games, 2K Marin",96,No Online Multiplayer,88,2572,PS3,93.57
BioShock,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41,"Irrational Games, 2K Marin",96,No Online Multiplayer,44,4814,X360,96.12
BioShock,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41,"Irrational Games, 2K Marin",96,No Online Multiplayer,44,4814,PS3,93.57
BioShock,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41,"Irrational Games, 2K Marin",94,No Online Multiplayer,51,1136,X360,96.12
